"dewpti","hum","pressurei","tempm","wdird","wspdm","Value","wday","mday","nminus5Val","ENE","ESE","East","NE","NNE","NNW","NW","North","SE","SSE","SSW","SW","South","Variable","WNW","WSW","West"
24.8,15,30.04,24,340,14.4,12,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24.8,15,30.01,24,360,7.2,13,0,4,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24.8,17,30.01,22,350,14.4,19,0,4,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28.4,23,30.01,20,340,10.8,22,0,4,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30.2,26,30.01,19,340,14.4,31,0,4,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30.2,28,30.01,18,340,18,42,0,4,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30.2,30,30.04,17,333.206940496,7.2,53,0,4,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,62,30.04,12,333.206940496,3.6,53,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,67,30.04,11,333.206940496,3.6,82,0,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42.8,82,30.04,9,320,3.6,96,1,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42.8,82,30.01,9,350,3.6,107,1,5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,76,30.01,9,350,0,100,1,5,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42.8,87,30.01,8,340,3.6,64,1,5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,87,30.01,7,360,7.2,61,1,5,82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41,87,30.01,7,350,0,60,1,5,96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41,93,30.01,6,290,3.6,75,1,5,107,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41,87,30.01,7,310,0,78,1,5,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46.4,82,30.01,11,330,7.2,92,1,5,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
44.6,59,30.01,15,320,3.6,103,1,5,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,42,30.01,18,330,3.6,76,1,5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35.6,30,30.01,20,300,3.6,72,1,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39.2,31,29.98,22,320,7.2,90,1,5,78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.4,25,29.95,24,320,10.8,105,1,5,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35.6,22,29.92,25,340,10.8,69,1,5,103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33.8,20,29.89,26,340,14.4,82,1,5,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33.8,20,29.89,26,360,18,92,1,5,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39.2,29,29.89,23,350,7.2,72,1,5,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
44.6,46,29.89,19,340,7.2,114,1,5,105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46.4,59,29.92,16,340,3.6,149,1,5,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46.4,63,29.92,15,340,3.6,171,1,5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46.4,67,29.95,14,333.206940496,7.2,182,1,5,92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.4,77,29.98,12,333.206940496,3.6,195,1,5,72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48.2,82,30.01,12,333.206940496,7.2,204,1,5,114,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46.4,77,30.01,12,320,3.6,151,2,6,149,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46.4,82,30.04,11,350,10.8,126,2,6,171,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
44.6,82,30.04,10,350,3.6,115,2,6,182,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42.8,71,30.06,11,340,3.6,111,2,6,195,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.4,42,30.09,16,360,21.6,75,2,6,204,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33.8,36,30.12,16,350,21.6,39,2,6,151,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30.2,31,30.15,16,290,18,35,2,6,126,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30.2,34,30.18,15,310,18,24,2,6,115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30.2,31,30.21,16,330,18,31,2,6,111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30.2,28,30.24,18,320,21.6,28,2,6,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,28,30.24,19,330,18,29,2,6,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,28,30.24,19,300,10.8,36,2,6,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,25,30.24,21,320,7.2,41,2,6,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37.4,29,30.21,22,320,7.2,45,2,6,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.2,31,30.18,22,340,7.2,50,2,6,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.4,29,30.18,22,340,7.2,55,2,6,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.2,33,30.18,21,360,7.2,48,2,6,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.2,35,30.18,20,350,3.6,72,2,6,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,45,30.18,17,340,3.6,69,2,6,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48.2,72,30.21,14,340,3.6,139,2,6,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46.4,72,30.21,13,340,0,151,2,6,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46.4,77,30.24,12,333.206940496,3.6,42,2,6,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44.6,72,30.24,12,333.206940496,3.6,26,2,6,72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46.4,82,30.27,11,333.206940496,3.6,27,2,6,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.6,82,30.27,10,320,0,50,3,7,139,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42.8,87,30.27,8,350,3.6,31,3,7,151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
44.6,87,30.27,9,350,3.6,28,3,7,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42.8,87,30.27,8,340,3.6,82,3,7,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44.6,93,30.27,8,360,3.6,113,3,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44.6,87,30.27,9,350,3.6,120,3,7,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44.6,87,30.27,9,290,3.6,139,3,7,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44.6,87,30.3,9,310,3.6,117,3,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46.4,82,30.3,11,330,3.6,83,3,7,82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48.2,77,30.3,13,320,3.6,59,3,7,113,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37.4,39,30.3,17,330,7.2,53,3,7,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,32,30.27,17,300,18,27,3,7,139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.4,26,30.24,18,320,10.8,31,3,7,117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.6,23,30.21,19,320,10.8,31,3,7,83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28.4,24,30.15,19,340,3.6,30,3,7,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28.4,24,30.15,19,340,7.2,33,3,7,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.8,22,30.12,18,360,7.2,34,3,7,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30.2,30,30.12,17,350,7.2,42,3,7,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.2,51,30.12,14,340,0,73,3,7,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
44.6,63,30.12,14,340,0,68,3,7,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42.8,63,30.12,13,340,3.6,80,3,7,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,55,30.12,14,333.206940496,3.6,69,3,7,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
44.6,67,30.12,13,333.206940496,3.6,54,3,7,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,55,30.12,14,333.206940496,7.2,51,3,7,73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48.2,82,30.12,12,320,3.6,56,4,8,68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46.4,72,30.09,13,350,7.2,51,4,8,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.4,77,30.09,12,350,3.6,45,4,8,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48.2,82,30.06,12,340,0,50,4,8,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48.2,82,30.06,12,360,3.6,49,4,8,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.4,77,30.06,12,350,0,72,4,8,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46.4,77,30.06,12,290,3.6,107,4,8,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46.4,77,30.06,12,310,3.6,132,4,8,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46.4,72,30.06,13,330,3.6,139,4,8,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48.2,77,30.09,13,320,3.6,96,4,8,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.2,72,30.09,14,330,7.2,82,4,8,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.4,63,30.09,15,300,7.2,78,4,8,107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.4,59,30.06,16,320,7.2,75,4,8,132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.4,52,30.06,18,320,10.8,66,4,8,139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,42,30.04,18,340,10.8,58,4,8,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.8,45,30.01,18,340,14.4,64,4,8,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.8,48,30.01,17,360,10.8,64,4,8,78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.8,52,30.01,16,350,10.8,67,4,8,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.8,52,30.04,16,340,7.2,109,4,8,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.6,59,30.06,15,340,7.2,124,4,8,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.6,63,30.06,14,340,7.2,113,4,8,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.6,63,30.09,14,333.206940496,7.2,121,4,8,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.4,67,30.09,14,333.206940496,3.6,114,4,8,67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46.4,67,30.09,14,333.206940496,0,109,4,8,109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48.2,77,30.09,13,320,0,109,5,9,124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46.4,77,30.09,12,350,0,119,5,9,113,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46.4,82,30.09,11,350,0,113,5,9,121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46.4,93,30.09,9,340,7.2,108,5,9,114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46.4,87,30.09,10,360,3.6,122,5,9,109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46.4,82,30.12,11,350,7.2,119,5,9,109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46.4,87,30.12,10,290,7.2,127,5,9,119,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46.4,82,30.15,11,310,3.6,110,5,9,113,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48.2,82,30.15,12,330,7.2,113,5,9,108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46.4,67,30.18,14,320,7.2,120,5,9,122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44.6,55,30.18,16,330,7.2,106,5,9,119,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42.8,45,30.18,18,300,3.6,91,5,9,127,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42.8,45,30.15,18,290,7.2,86,5,9,110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44.6,46,30.12,19,330,3.6,82,5,9,113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,37,30.12,20,340,7.2,60,5,9,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41,37,30.12,20,340,3.6,60,5,9,106,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,37,30.09,20,350,3.6,50,5,9,91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44.6,49,30.09,18,360,7.2,74,5,9,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46.4,63,30.12,15,360,3.6,86,5,9,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46.4,67,30.15,14,340,3.6,100,5,9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48.2,82,30.15,12,340,3.6,124,5,9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48.2,82,30.18,12,333.206940496,3.6,130,5,9,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46.4,82,30.18,11,333.206940496,7.2,136,5,9,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.4,87,30.18,10,333.206940496,3.6,159,5,9,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46.4,87,30.21,10,320,3.6,129,6,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46.4,87,30.21,10,350,7.2,115,6,10,124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46.4,87,30.21,10,350,7.2,80,6,10,130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
44.6,87,30.21,9,340,3.6,51,6,10,136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
44.6,87,30.21,9,360,7.2,41,6,10,159,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42.8,87,30.24,8,350,7.2,40,6,10,129,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42.8,82,30.24,9,290,10.8,37,6,10,115,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42.8,87,30.24,8,310,10.8,56,6,10,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
44.6,76,30.27,11,330,10.8,66,6,10,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42.8,59,30.3,14,320,14.4,72,6,10,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42.8,52,30.27,16,330,14.4,69,6,10,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42.8,45,30.27,18,300,10.8,65,6,10,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41,40,30.24,19,320,7.2,74,6,10,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42.8,38,30.24,21,320,3.6,84,6,10,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,35,30.21,21,340,7.2,82,6,10,72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,37,30.21,20,340,10.8,86,6,10,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,37,30.21,20,360,7.2,97,6,10,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42.8,43,30.21,19,350,10.8,103,6,10,74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42.8,45,30.21,18,340,10.8,95,6,10,84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44.6,49,30.24,18,340,10.8,103,6,10,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46.4,59,30.24,16,340,3.6,115,6,10,86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48.2,82,30.24,12,333.206940496,3.6,129,6,10,97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,88,30.24,12,333.206940496,3.6,203,6,10,103,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48.2,82,30.24,12,333.206940496,3.6,171,6,10,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.2,88,30.24,11,320,0,189,0,11,103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48.2,82,30.27,12,350,0,196,0,11,115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48.2,88,30.27,11,350,0,190,0,11,129,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48.2,88,30.24,11,340,7.2,161,0,11,203,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48.2,88,30.27,11,360,0,155,0,11,171,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48.2,88,30.27,11,350,3.6,119,0,11,189,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48.2,88,30.27,11,290,7.2,86,0,11,196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48.2,82,30.27,12,310,3.6,86,0,11,190,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48.2,82,30.27,12,330,0,91,0,11,161,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48.2,77,30.3,13,320,3.6,111,0,11,155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.2,77,30.27,13,330,7.2,117,0,11,119,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,77,30.27,14,300,7.2,142,0,11,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.2,63,30.27,16,290,7.2,153,0,11,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.2,63,30.24,16,330,7.2,159,0,11,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.2,63,30.21,16,340,7.2,158,0,11,111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,68,30.21,16,340,7.2,154,0,11,117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,68,30.21,16,350,7.2,164,0,11,142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48.2,63,30.21,16,360,7.2,160,0,11,153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,77,30.21,14,360,3.6,163,0,11,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,77,30.21,14,340,3.6,181,0,11,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51.8,82,30.21,14,340,0,177,0,11,154,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51.8,82,30.21,14,333.206940496,3.6,171,0,11,164,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51.8,82,30.21,14,333.206940496,0,175,0,11,160,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51.8,88,30.21,13,333.206940496,3.6,190,0,11,163,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51.8,88,30.18,13,320,3.6,196,1,12,181,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51.8,88,30.18,13,350,0,200,1,12,177,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51.8,94,30.18,12,350,3.6,221,1,12,171,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51.8,94,30.15,12,340,3.6,205,1,12,175,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,94,30.15,11,360,3.6,209,1,12,190,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48.2,94,30.15,10,350,3.6,211,1,12,196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48.2,94,30.15,10,290,3.6,218,1,12,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46.4,93,30.15,9,310,7.2,204,1,12,221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51.8,94,30.15,12,330,3.6,202,1,12,205,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53.6,88,30.15,14,320,7.2,168,1,12,209,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,63,30.15,17,330,3.6,132,1,12,211,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48.2,56,30.12,18,300,3.6,111,1,12,218,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48.2,49,30.09,20,320,14.4,113,1,12,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46.4,41,30.04,22,320,10.8,117,1,12,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44.6,36,30.01,23,340,14.4,116,1,12,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41,31,30.01,23,340,14.4,101,1,12,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,31,30.01,23,360,10.8,100,1,12,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33.8,25,30.04,22,350,21.6,32,1,12,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.8,45,30.04,18,340,18,18,1,12,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.8,52,30.04,16,340,25.2,16,1,12,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.8,52,30.04,16,340,18,24,1,12,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42.8,52,30.06,16,333.206940496,18,22,1,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39.2,45,30.06,16,333.206940496,25.2,27,1,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39.2,45,30.06,16,333.206940496,18,28,1,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37.4,45,30.06,15,320,14.4,24,2,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37.4,48,30.09,14,350,18,31,2,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37.4,51,30.09,13,350,7.2,29,2,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33.8,44,30.09,13,340,14.4,20,2,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30.2,36,30.09,14,360,28.8,10,2,13,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.2,38,30.09,13,350,25.2,11,2,13,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28.4,33,30.09,14,290,28.8,12,2,13,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30.2,36,30.09,14,310,25.2,20,2,13,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32,36,30.12,15,330,25.2,20,2,13,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32,32,30.15,17,320,32.4,27,2,13,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30.2,26,30.15,19,330,25.2,21,2,13,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30.2,23,30.12,21,300,18,21,2,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28.4,21,30.09,21,320,21.6,19,2,13,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32,23,30.09,22,320,28.8,15,2,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26.6,18,30.06,23,340,10.8,16,2,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,14,30.04,24,340,21.6,5,2,13,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21.2,14,30.04,23,360,28.8,7,2,13,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21.2,14,30.04,23,350,18,11,2,13,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,18,30.06,20,340,14.4,11,2,13,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,18,30.09,20,340,18,17,2,13,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24.8,21,30.09,19,340,14.4,23,2,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,21,30.12,18,333.206940496,18,23,2,13,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,21,30.12,18,333.206940496,18,15,2,13,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24.8,24,30.15,17,333.206940496,14.4,32,2,13,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24.8,24,30.15,17,320,14.4,18,3,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26.6,27,30.15,16,350,18,27,3,14,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,23,30.15,16,350,21.6,28,3,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21.2,22,30.12,16,340,14.4,20,3,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.2,50,30.15,9,360,10.8,16,3,14,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33.8,58,30.15,9,350,7.2,24,3,14,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35.6,71,30.15,7,290,10.8,23,3,14,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
